timestamp,open,high,low,close,volume,turnover
1749419760000,123197.6,124476.4,123197.6,123197.6,1.38,170018.7277
1749419700000,123237,123237,123197.6,123197.6,0.021,2587.1596
1749419640000,122155,123237,121977.9,123237,0.011,1347.3826
1749419580000,122108,123860.3,121987.9,122155,0.017,2088.2219
1749419520000,123543.6,123701.7,121977.9,122108,0.013,1588.2858
1749419460000,122304.7,123543.6,119927.8,123543.6,0.056,6826.2114
1749419400000,121977.9,123237,120491.1,122304.7,0.029,3527.8566
1749419340000,121977.9,121977.9,121977.9,121977.9,0,0
1749419280000,122155,122155,121977.9,121977.9,0.002,244.041
1749419220000,122155,122155,122155,122155,0,0
1749419160000,122355,123571.9,119927.8,122155,0.074,9052.3161
1749419100000,122355,122355,122355,122355,0,0
1749419040000,122255,122355,122255,122355,0.001,122.355
1749418980000,122355,122355,122255,122255,0.08,9780.4
1749418920000,121111.9,122355,121111.9,122355,0.095,11622.5828
1749418860000,121378,122656.9,121111.9,121111.9,0.042,5131.7524
1749418800000,121378,121378,121378,121378,0,0
1749418740000,121977.9,121977.9,121378,121378,0.014,1703.4762
1749418680000,121977.9,121977.9,121977.9,121977.9,0,0
1749418620000,121977.9,121977.9,121977.9,121977.9,0,0
1749418560000,120000,121977.9,120000,121977.9,0.446,53530.6523
1749418500000,120968.3,120968.3,119500,120000,0.096,11539.4889
1749418440000,120415,121309.6,120415,120968.3,0.004,484.0516
1749418380000,122155,123000.5,120415,120415,0.036,4353.7799
1749418320000,123014.4,123014.4,122155,122155,0.001,122.155
1749418260000,123014.4,123014.4,123014.4,123014.4,0,0
1749418200000,122063.1,123014.4,122063.1,123014.4,0.025,3064.8087
1749418140000,121735.7,122063.1,121735.7,122063.1,0.002,244.041
1749418080000,121735.7,121735.7,121735.7,121735.7,0,0
1749418020000,121636.7,121735.7,121636.7,121735.7,0.001,121.7357
1749417960000,121636.7,121636.7,121636.7,121636.7,0,0
1749417900000,120415,121636.7,120415,121636.7,0.026,3137.2955
1749417840000,120415,120415,120415,120415,0,0
1749417780000,120415,120415,120415,120415,0,0
1749417720000,120515,120515,120415,120415,0.145,17466.485
1749417660000,120464.1,120515,120464.1,120515,0.02,2410.29
1749417600000,120000,120464.1,119510.5,120464.1,0.013,1559.925
1749417540000,120000,120000,120000,120000,0,0
1749417480000,119500,120000,119270.1,120000,0.008,957.0201
1749417420000,119750,119750,119500,119500,0.002,239.25
1749417360000,122339.8,122339.8,119265,119750,0.044,5263.8611
1749417300000,121372.3,122339.8,121372.3,122339.8,0.024,2926.3512
1749417240000,121372.3,121372.3,121372.3,121372.3,0,0
1749417180000,121372.3,121372.3,121372.3,121372.3,0,0
1749417120000,121372.3,121372.3,121372.3,121372.3,0,0
1749417060000,121372.3,121372.3,121372.3,121372.3,0,0
1749417000000,120278.4,121372.3,120278.4,121372.3,0.003,364.0319
1749416940000,119750,120278.4,119750,120278.4,0.001,120.2784
1749416880000,119750,119750,119750,119750,0,0
1749416820000,120525.8,121309.6,119750,119750,0.006,724.0124
1749416760000,120513.2,120525.8,119750,120525.8,0.003,360.789
1749416700000,119365,120513.2,119365,120513.2,0.112,13431.4535
1749416640000,119265,119365,119265,119365,0.004,477.46
1749416580000,119365,119365,119265,119265,0.14,16703.11
1749416520000,119312.8,119365,119312.8,119365,0.02,2387.29
1749416460000,119312.8,119312.8,119312.8,119312.8,0,0
1749416400000,119000,119312.8,118250,119312.8,0.031,3688.673
1749416340000,118500,119000,118500,119000,0.005,594.25
1749416280000,118500,118500,118500,118500,0,0
1749416220000,118500,118500,118500,118500,0.001,118.5
1749416160000,118500,118500,118500,118500,0,0
1749416100000,118000,119000,117750,118500,0.027,3196.8484
1749416040000,118000,118000,118000,118000,0,0
1749415980000,118000,118000,117750,118000,0.006,707.75
1749415920000,118000,118000,118000,118000,0,0
1749415860000,118000,118000,118000,118000,0,0
1749415800000,117250,118483,117250,118000,0.061,7196.6477
1749415740000,117000,117500,117000,117250,0.006,704.25
1749415680000,117417.3,117500,117000,117000,0.015,1760.75
1749415620000,117417.3,117417.3,117417.3,117417.3,0,0
1749415560000,117307,117417.3,117307,117417.3,0.001,117.4173
1749415500000,116220,117307,116220,117307,0.089,10393.9303
1749415440000,116220,116220,116220,116220,0,0
1749415380000,116120,116220,116120,116220,0.004,464.88
1749415320000,116169.4,116220,116120,116120,0.16,18587.2
1749415260000,116169.4,116169.4,116169.4,116169.4,0,0
1749415200000,115500,116169.4,115500,116169.4,0.026,3012.2227
1749415140000,115000,115500,115000,115500,0.015,1728.7366
1749415080000,114750,115000,114500,115000,0.004,458.75
1749415020000,114717.3,114750,114500,114750,0.017,1947.9238
1749414960000,119927.8,119927.8,114717.3,114717.3,0.341,39614.2281
1749414900000,118750,119927.8,118750,119927.8,0.019,2271.0441
1749414840000,118750,118750,118750,118750,0,0
1749414780000,118750,118750,118750,118750,0,0
1749414720000,118675,119250,118500,118750,0.02,2374.42
1749414660000,118675,118927.5,118675,118675,0.021,2492.4275
1749414600000,117500,119507.6,117500,118675,0.137,16271.0643
1749414540000,117082.3,118575.2,117000,117500,0.149,17553.2391
1749414480000,119500,120525.8,117082.3,117082.3,0.201,23944.9238
1749414420000,119000,119500,119000,119500,0.005,596.75
1749414360000,119750,120000,119000,119000,0.016,1908.8628
1749414300000,118450,119750,118450,119750,0.063,7510.5783
1749414240000,118450,118450,118450,118450,0,0
1749414180000,118450,118450,118450,118450,0.04,4738
1749414120000,118500,118550,118450,118450,0.14,16592.85
1749414060000,118500,118500,118500,118500,0.004,474
1749414000000,117250,118500,117250,118500,0.029,3428.6116
1749413940000,117250,117250,117250,117250,0,0
1749413880000,117500,118000,117250,117250,0.007,822.7717
1749413820000,118000,118000,117500,117500,0.006,707.0217
1749413760000,117750,118000,117750,118000,0.005,589.9277
1749413700000,117000,117750,117000,117750,0.063,7400.7692
1749413640000,117000,117000,117000,117000,0,0
1749413580000,117000,117000,117000,117000,0,0
1749413520000,117000,117000,117000,117000,0,0
1749413460000,116750,117000,116750,117000,0.004,468
1749413400000,115622.4,116750,115622.4,116750,0.021,2444.7005
1749413340000,115622.4,115622.4,115622.4,115622.4,0,0
1749413280000,120440,120780.4,115622.4,115622.4,0.26,30437.3689
1749413220000,120440,120440,120440,120440,0,0
1749413160000,120440,120440,120440,120440,0,0
1749413100000,120540,121505.7,120440,120440,0.162,19526.5785
1749413040000,120491.1,120540,120491.1,120540,0.06,7232.0335
1749412980000,120491.1,120491.1,120491.1,120491.1,0.001,120.4911
1749412920000,120491.1,120491.1,120491.1,120491.1,0,0
1749412860000,120491.1,120491.1,120491.1,120491.1,0,0
1749412800000,119750,120491.1,119000,120491.1,0.092,11034.1949
1749412740000,119750,119750,119750,119750,0,0
1749412680000,119750,119750,119750,119750,0,0
1749412620000,119750,119750,119750,119750,0,0
1749412560000,119750,119750,119750,119750,0,0
1749412500000,119000,119750,118886.7,119750,0.06,7165.7063
1749412440000,119000,119000,119000,119000,0,0
1749412380000,119000,119000,119000,119000,0,0
1749412320000,119000,119000,119000,119000,0,0
1749412260000,118750,119250,118750,119000,0.005,594.8867
1749412200000,118000,119287.7,118000,118750,0.057,6770.0793
1749412140000,118250,118298.9,117750,118000,0.015,1771.473
1749412080000,118250,118298.9,117750,118250,0.01,1180.8129
1749412020000,117927.7,118298.9,117927.7,118250,0.005,590.7989
1749411960000,117750,118298.9,117000,117927.7,0.037,4356.4543
1749411900000,116450,117750,116450,117750,0.063,7373.201
1749411840000,116450,116550,116450,116450,0.014,1630.8
1749411780000,116450,116550,116450,116450,0.003,349.45
1749411720000,116500,116550,116450,116450,0.16,18640
1749411660000,116500,116500,116500,116500,0,0
1749411600000,116000,116750,116000,116500,0.036,4188.8468
1749411540000,115750,116000,115750,116000,0.004,464
1749411480000,115250,115750,115250,115750,0.002,231.0254
1749411420000,115262.9,115275.4,115250,115250,0.003,345.7754
1749411360000,115750,115750,115262.9,115262.9,0.002,231.0129
1749411300000,117275.6,118043.7,115391.4,115750,0.111,12977.2048
1749411240000,117250,117275.6,117250,117275.6,0.003,351.7756
1749411180000,116500,117250,116500,117250,0.005,585.3323
1749411120000,116500,116500,116500,116500,0,0
1749411060000,116750,117033.7,116500,116500,0.003,350.2837
1749411000000,116106.7,117036.2,116106.7,116750,0.063,7345.4303
1749410940000,116106.7,116106.7,116106.7,116106.7,0.001,116.1067
1749410880000,115750,116106.7,115750,116106.7,0.004,464.1067
1749410820000,116106.7,116106.7,115750,115750,0.003,347.25
1749410760000,116000,116106.7,116000,116106.7,0.003,348.3201
1749410700000,114870,116000,114870,116000,0.091,10511.727
1749410640000,114970,114970,114870,114870,0.005,574.35
1749410580000,114870,114970,114870,114970,0.01,1149.7
1749410520000,114919.4,114970,114870,114870,0.16,18387.2494
1749410460000,114919.4,114919.4,114919.4,114919.4,0,0
1749410400000,114000,114919.4,114000,114919.4,0.07,8011.4411
1749410340000,114000,114000,114000,114000,0.001,114
1749410280000,114000,114000,114000,114000,0,0
1749410220000,114000,114000,114000,114000,0.004,456
1749410160000,114000,114000,114000,114000,0,0
1749410100000,113000,115500,112687.1,114000,0.606,68849.9469
1749410040000,113250,113500,112855,113000,0.015,1698.105
1749409980000,114750,114750,112687.1,113250,0.285,32383.8558
1749409920000,115000,115104.9,114750,114750,0.007,804.8549
1749409860000,115000,115000,115000,115000,0,0
1749409800000,113913.3,116149.5,113250,115000,0.269,30931.49
1749409740000,114500,115000,113913.3,113913.3,0.046,5264.5549
1749409680000,114500,114500,114500,114500,0,0
1749409620000,114000,114500,114000,114500,0.02,2288.3512
1749409560000,114850,115000,113127.4,114000,0.24,27406.7325
1749409500000,113750,114895,113750,114850,0.185,21212.0023
1749409440000,113250,113750,112750,113750,0.026,2950.7005
1749409380000,118000,119165.9,112687.1,113250,0.672,77010.297
1749409320000,118000,118000,118000,118000,0,0
1749409260000,117286.2,118000,117286.2,118000,0.005,589.1777
1749409200000,116500,117642.8,116500,117286.2,0.035,4100.5837
1749409140000,116500,116500,116500,116500,0,0
1749409080000,116500,116500,116500,116500,0,0
1749409020000,116500,116500,116500,116500,0,0
1749408960000,116500,116750,116000,116500,0.02,2326.4605
1749408900000,122304.7,123430,115250,116500,0.525,61728.0891
1749408840000,122304.7,122304.7,122304.7,122304.7,0,0
1749408780000,122304.7,122304.7,122304.7,122304.7,0,0
1749408720000,122304.7,122304.7,122304.7,122304.7,0,0
1749408660000,122304.7,122304.7,122304.7,122304.7,0,0
1749408600000,119500,125180.9,118250,122304.7,0.267,32305.9689
1749408540000,120050,120050,117861.1,119500,0.115,13669.3094
1749408480000,120050,120050,120050,120050,0,0
1749408420000,120050,120050,120050,120050,0,0
1749408360000,120050,120050,120050,120050,0,0
1749408300000,119950,120050,119950,120050,0.014,1679.7
1749408240000,119950,119950,119950,119950,0,0
1749408180000,120050,120050,119950,119950,0.08,9596
1749408120000,120000,120050,120000,120050,0.08,9603.95
1749408060000,120000,120000,120000,120000,0,0
1749408000000,119000,120000,119000,120000,0.025,2994.3687
1749407940000,119000,119000,119000,119000,0,0
1749407880000,119000,119000,119000,119000,0,0
1749407820000,119000,119000,119000,119000,0,0
1749407760000,119500,119500,119000,119000,0.001,119
1749407700000,118773.2,119500,118773.2,119500,0.004,477.25
1749407640000,120491.1,120491.1,118773.2,118773.2,0.05,5973.2705
1749407580000,120491.1,121696,120491.1,120491.1,0.012,1453.0198
1749407520000,120491.1,120491.1,120491.1,120491.1,0,0
1749407460000,120491.1,120491.1,120491.1,120491.1,0,0
1749407400000,120491.1,120491.1,120491.1,120491.1,0,0
1749407340000,122304.7,123526.3,120491.1,120491.1,0.04,4884.3552
1749407280000,122304.7,122304.7,122304.7,122304.7,0,0
1749407220000,123250,123250,122304.7,122304.7,0.001,122.3047
1749407160000,123014.4,123250,123014.4,123250,0.003,369.737
1749407100000,122115,123014.4,122015,123014.4,0.031,3790.9067
1749407040000,122015,122115,122015,122115,0.004,488.46
1749406980000,122015,122015,122015,122015,0,0
1749406920000,122063.1,122115,122015,122015,0.16,19530.4
1749406860000,122063.1,122063.1,122063.1,122063.1,0,0
1749406800000,121111.9,122063.1,121111.9,122063.1,0.011,1340.2309
1749406740000,121350,121918.7,120160.7,121111.9,0.01,1211.0757
1749406680000,121350,121350,121350,121350,0,0
1749406620000,119750,121485.8,119000,121350,0.095,11390.7984
1749406560000,119250,121735.7,119073.6,119750,0.195,23409.6371
1749406500000,119500,122063.1,119209.4,119250,0.193,23155.6169
1749406440000,120464.1,122155,119165.9,119500,0.18,21601.1687
1749406380000,120464.1,121372.3,119618.7,120464.1,0.018,2168.4802
1749406320000,120464.1,120464.1,120464.1,120464.1,0,0
1749406260000,120464.1,120464.1,120464.1,120464.1,0,0
1749406200000,120000,120464.1,120000,120464.1,0.006,720.904
1749406140000,120000,120000,120000,120000,0,0
1749406080000,120000,120000,120000,120000,0.005,600
1749406020000,120000,120000,120000,120000,0,0
1749405960000,120000,120000,120000,120000,0,0
1749405900000,119550,120790.3,119450,120000,0.172,20565.201
1749405840000,119500,119550,119450,119550,0.061,7292.45
1749405780000,121735.7,122063.1,119209.4,119500,0.043,5177.5973
1749405720000,121735.7,121735.7,121735.7,121735.7,0,0
1749405660000,121735.7,121735.7,121735.7,121735.7,0,0
1749405600000,119750,121735.7,119750,121735.7,0.024,2898.3234
1749405540000,121350,121350,119312.8,119750,0.024,2872.7353
1749405480000,120861,121350,120861,121350,0.006,726.5919
1749405420000,120000,120861,120000,120861,0.018,2169.2057
1749405360000,120000,120000,120000,120000,0,0
1749405300000,119000,120000,119000,120000,0.036,4308.5991
1749405240000,119000,119000,119000,119000,0,0
1749405180000,119000,119000,119000,119000,0,0
1749405120000,118575.2,119000,118575.2,119000,0.017,2022.0232
1749405060000,118575.2,118575.2,118575.2,118575.2,0,0
1749405000000,117750,118575.2,117750,118575.2,0.026,3074.3334
1749404940000,117750,117750,117750,117750,0,0
1749404880000,117750,117750,117750,117750,0,0
1749404820000,117250,117750,117250,117750,0.005,588
1749404760000,117031.9,118000,117000,117250,0.017,1999.345
1749404700000,116646.5,117750,116646.5,117031.9,0.201,23547.093
1749404640000,120000,120491.1,116646.5,116646.5,0.162,19197.9065
1749404580000,120000,120000,120000,120000,0,0
1749404520000,120000,120160.7,119200,120000,0.141,16857.9201
1749404460000,119250,120000,119250,120000,0.124,14804.8041
1749404400000,118250,119250,118250,119250,0.026,3091.0758
1749404340000,118250,118250,118250,118250,0,0
1749404280000,119000,119000,118000,118250,0.027,3195.6246
1749404220000,119312.8,119500,119000,119000,0.004,477
1749404160000,118750,119312.8,118750,119312.8,0.005,596.2722
1749404100000,118000,119165.9,118000,118750,0.035,4159.9174
1749404040000,118000,118000,118000,118000,0,0
1749403980000,118000,118000,118000,118000,0,0
1749403920000,118000,118000,118000,118000,0,0
1749403860000,118000,118500,118000,118000,0.006,709.5082
1749403800000,117000,118000,117000,118000,0.033,3883.2697
1749403740000,117000,117000,117000,117000,0,0
1749403680000,117000,117000,117000,117000,0,0
1749403620000,117000,117000,117000,117000,0,0
1749403560000,117000,117000,117000,117000,0.005,585
1749403500000,117942.1,119165.9,116500,117000,0.332,39158.0811
1749403440000,117942.1,117942.1,117942.1,117942.1,0,0
1749403380000,117942.1,117942.1,117942.1,117942.1,0,0
1749403320000,118119.9,118119.9,117585.3,117942.1,0.081,9530.0942
1749403260000,115500,118119.9,114750,118119.9,0.248,28899.0966
1749403200000,116646.5,117000,112687.1,115500,13.492,1521493.6911
1749403140000,121111.9,121304.2,115888.3,116646.5,0.483,56774.9544
1749403080000,121111.9,121111.9,121111.9,121111.9,0,0
1749403020000,121111.9,121111.9,121111.9,121111.9,0,0
1749402960000,121111.9,121111.9,121111.9,121111.9,0,0
1749402900000,120233.7,121111.9,120233.7,121111.9,0.002,241.3456
1749402840000,120233.7,120233.7,120233.7,120233.7,0,0
1749402780000,120233.7,120233.7,120233.7,120233.7,0,0
1749402720000,120160.7,120233.7,119927.8,120233.7,0.002,240.1615
1749402660000,120439.9,120485.3,120160.7,120160.7,0.002,240.646
1749402600000,120485.3,121735.7,120439.9,120439.9,0.007,848.1236
1749402540000,119750,120485.3,119750,120485.3,0.001,120.4853
1749402480000,119750,119750,119750,119750,0,0
1749402420000,119750,119750,119750,119750,0,0
1749402360000,119750,119750,119750,119750,0,0
1749402300000,119800,120000,119750,119750,0.019,2276.75
1749402240000,119700,119800,119700,119800,0.004,479.2
1749402180000,119800,119800,119700,119700,0.12,14369.232
1749402120000,122683.2,122683.2,119750,119800,0.055,6599.3332
1749402060000,122683.2,122683.2,122683.2,122683.2,0,0
1749402000000,121735.7,122683.2,121735.7,122683.2,0.027,3303.6371
1749401940000,121301,121735.7,121301,121735.7,0.004,485.7676
1749401880000,121301,121301,121301,121301,0,0
1749401820000,120525.8,121301,120525.8,121301,0.002,242.602
1749401760000,120525.8,120525.8,120525.8,120525.8,0,0
1749401700000,120525.8,120525.8,120525.8,120525.8,0,0
1749401640000,120439.9,120525.8,120439.9,120525.8,0.002,240.9899
1749401580000,120439.9,120439.9,120439.9,120439.9,0,0
1749401520000,120439.9,120439.9,120439.9,120439.9,0,0
1749401460000,120000,120439.9,120000,120439.9,0.013,1560.6006
1749401400000,120000,120000,120000,120000,0,0
1749401340000,120000,120000,120000,120000,0,0
1749401280000,119500,120000,119250,120000,0.006,718.5
1749401220000,119750,119750,119000,119500,0.033,3937.0551
1749401160000,119750,119750,119750,119750,0,0
1749401100000,139403.3,140220.7,119750,119750,0.821,106383.475
1749401040000,141995,141995,136499,139403.3,0.157,22088.2773
1749400980000,141995,142095,141995,141995,0.008,1136.46
1749400920000,142042.9,142095,141995,141995,0.16,22730.5051
1749400860000,142042.9,142042.9,142042.9,142042.9,0,0
1749400800000,142042.9,142042.9,142042.9,142042.9,0,0
1749400740000,142042.9,143116,142042.9,142042.9,0.011,1566.6504
1749400680000,142042.9,142042.9,142042.9,142042.9,0,0
1749400620000,142042.9,142042.9,142042.9,142042.9,0,0
1749400560000,142042.9,142042.9,142042.9,142042.9,0,0
1749400500000,142042.9,142042.9,142042.9,142042.9,0,0
1749400440000,145211.7,145211.7,142042.9,142042.9,0.03,4273.0677
1749400380000,145211.7,145211.7,145211.7,145211.7,0,0
1749400320000,146663.8,146663.8,143759.6,145211.7,0.003,434.183
1749400260000,145211.7,146694.1,145005.6,146663.8,0.007,1022.1145
1749400200000,146663.8,146663.8,143759.6,145211.7,0.006,871.4392
1749400140000,149395,149395,143941.3,146663.8,0.041,6036.2997
1749400080000,149395,149395,149395,149395,0,0
1749400020000,149933,149933,149395,149395,0.004,597.58
1749399960000,149395,149933,149395,149933,0.02,2990.338
1749399900000,149395,149395,149395,149395,0,0
1749399840000,149395,149395,149395,149395,0,0
1749399780000,149395,149395,149395,149395,0,0
1749399720000,149933,149933,149395,149395,0.164,24508.9876
1749399660000,149446.9,149933,149446.9,149933,0.001,149.933
1749399600000,149730.9,149730.9,149446.9,149446.9,0.005,748.0865
1749399540000,158861.9,158861.9,149446.9,149730.9,0.199,30306.2293
1749399480000,158861.9,158861.9,158861.9,158861.9,0,0
1749399420000,158703.2,158861.9,158703.2,158861.9,0.001,158.8619
1749399360000,158703.2,158703.2,158703.2,158703.2,0.005,793.516
1749399300000,158703.2,158703.2,158703.2,158703.2,0,0
1749399240000,158703.2,158703.2,158703.2,158703.2,0,0
1749399180000,158703.2,158703.2,158703.2,158703.2,0,0
1749399120000,158703.2,158703.2,158703.2,158703.2,0,0
1749399060000,161185,161185,158703.2,158703.2,0.004,637.8981
1749399000000,159732.9,161185,159732.9,161185,0.001,161.185
1749398940000,159732.9,159732.9,159732.9,159732.9,0,0
1749398880000,161900,161900,159732.9,159732.9,0.002,320.9179
1749398820000,161900,161900,161900,161900,0,0
1749398760000,162637.1,162637.1,161900,161900,0.022,3561.8
1749398700000,161900,162637.1,161900,162637.1,0.032,5184.6371
1749398640000,162000,162000,161900,161900,0.14,22672
1749398580000,161838,162000,161838,162000,0.09,14576.6673
1749398520000,161838,161838,161838,161838,0,0
1749398460000,161838,161838,161838,161838,0,0
1749398400000,164515.3,166993.5,160313.4,161838,0.426,70234.5263
1749398340000,164515.3,164515.3,164515.3,164515.3,0,0
1749398280000,164515.3,164515.3,164515.3,164515.3,0,0
1749398220000,164515.3,164515.3,164515.3,164515.3,0,0
1749398160000,164515.3,164515.3,164515.3,164515.3,0,0
1749398100000,166993.5,166993.5,164515.3,164515.3,0.411,67639.1861
1749398040000,164665.4,166993.5,164665.4,166993.5,0.002,333.2297
1749397980000,164665.4,164665.4,164665.4,164665.4,0,0
1749397920000,164439.8,165541.4,164439.8,164665.4,0.008,1318.409
1749397860000,162282.8,164439.8,162282.8,164439.8,3.024,496207.5516
1749397800000,162637.1,163530.4,159732.9,162282.8,0.267,43565.3907
1749397740000,161926.5,162637.1,161926.5,162637.1,0.002,324.6824
1749397680000,159757.6,161926.5,159757.6,161926.5,0.002,323.1115
1749397620000,158408.1,159757.6,158408.1,159757.6,0.004,639.0057
1749397560000,158280.8,158408.1,158280.8,158408.1,0.007,1108.4839
1749397500000,155791.8,158280.8,155791.8,158280.8,0.264,41532.4376
1749397440000,155819.4,155900,155791.8,155791.8,0.014,2182.1672
1749397380000,154510.9,155819.4,154510.9,155819.4,0.011,1705.3268
1749397320000,153067,154510.9,153067,154510.9,0.415,64102.0666
1749397260000,152480.9,153067,152480.9,153067,0.225,34358.4685
1749397200000,152480.9,152704.1,152480.9,152480.9,0.021,3206.1165
1749397140000,152480.9,152704.1,152480.9,152480.9,0.015,2289.4455
1749397080000,152480.9,152480.9,152480.9,152480.9,0,0
1749397020000,152480.9,152480.9,152480.9,152480.9,0,0
1749396960000,152480.9,152480.9,152480.9,152480.9,0,0
1749396900000,152480.9,152704.1,152480.9,152480.9,0.089,13574.8177
1749396840000,152480.9,152480.9,152480.9,152480.9,0.004,609.9236
1749396780000,152480.9,152480.9,152480.9,152480.9,0,0
1749396720000,152480.9,152480.9,152480.9,152480.9,0,0
1749396660000,152480.9,152480.9,152480.9,152480.9,0,0
1749396600000,152704.1,152704.1,152480.9,152480.9,0.282,43001.3736
1749396540000,151748.4,152704.1,151748.4,152704.1,0.011,1674.8961
1749396480000,150257.1,151748.4,150257.1,151748.4,0.008,1205.0658
1749396420000,150257.1,150257.1,150257.1,150257.1,0,0
1749396360000,149446.9,150257.1,149446.9,150257.1,0.063,9448.5132
1749396300000,147540.4,149446.9,147540.4,149446.9,0.344,51227.5779
1749396240000,147540.4,147540.4,147540.4,147540.4,0,0
1749396180000,147540.4,147540.4,147540.4,147540.4,0.015,2213.106
1749396120000,146476.5,147540.4,146476.5,147540.4,0.101,14847.7925
1749396060000,145274.5,146476.5,145274.5,146476.5,0.108,15716.6076
1749396000000,143941.3,145274.5,143748.1,145274.5,0.343,49649.31
1749395940000,143925,143941.3,143925,143941.3,0.007,1007.5891
1749395880000,142412.9,143925,142412.9,143925,0.008,1146.2221
1749395820000,140810.4,142412.9,140810.4,142412.9,0.086,12221.5622
1749395760000,140810.4,140810.4,140810.4,140810.4,0,0
1749395700000,139416.3,141188.5,139416.3,140810.4,0.275,38575.4034
1749395640000,139416.3,139416.3,139416.3,139416.3,0,0
1749395580000,139416.3,139416.3,139416.3,139416.3,0,0
1749395520000,138758.5,139416.3,138758.5,139416.3,0.076,10550.3996
1749395460000,137945,138758.5,137945,138758.5,0.037,5118.6448
1749395400000,136579.2,137951.2,136579.2,137945,0.267,36804.1322
1749395340000,136579.3,137806,136579.2,136579.2,0.02,2740.7531
1749395280000,136267.4,136579.3,136267.4,136579.3,0.221,30145.1517
1749395220000,134074.9,136267.4,134074.9,136267.4,0.079,10736.5831
1749395160000,134074.9,134074.9,134074.9,134074.9,0,0
1749395100000,132293.6,134074.9,132293.6,134074.9,0.034,4537.0972
1749395040000,132293.6,132293.6,132293.6,132293.6,0,0
1749394980000,132293.6,132293.6,132293.6,132293.6,0,0
1749394920000,131299.1,132300.5,131256.9,132293.6,0.27,35548.3431
1749394860000,130634.4,131299.1,130634.4,131299.1,0.046,6037.2953
1749394800000,128886.5,130690.6,128886.5,130634.4,0.048,6226.9931
1749394740000,128886.5,128886.5,128886.5,128886.5,0,0
1749394680000,128886.5,128886.5,128886.5,128886.5,0,0
1749394620000,128886.5,128886.5,128886.5,128886.5,0,0
1749394560000,128073.2,128886.5,128073.2,128886.5,0.007,901.3487
1749394500000,127573,128073.2,127473.2,128073.2,0.004,511.1032
1749394440000,126850.6,127573,126850.6,127573,0.029,3689.2956
1749394380000,125951.4,126850.6,125951.4,126850.6,0.04,5059.3746
1749394320000,125180.9,125951.4,125180.9,125951.4,0.023,2886.6892
1749394260000,123815.4,125180.9,123815.4,125180.9,0.035,4366.8577
1749394200000,123815.4,123815.4,123815.4,123815.4,0.035,4333.539
1749394140000,123815.4,123815.4,123815.4,123815.4,0,0
1749394080000,123815.4,123815.4,123815.4,123815.4,0,0
1749394020000,123815.4,123815.4,123815.4,123815.4,0,0
1749393960000,123464,123939.3,123464,123815.4,0.091,11247.1469
1749393900000,122396.8,123586.1,122274.6,123464,0.289,35517.7124
1749393840000,121390.2,122396.8,121390.2,122396.8,0.268,32706.6934
1749393780000,120464.1,121511.5,119000,121390.2,0.302,36475.6729
1749393720000,119750,121483.6,115576.5,120464.1,1.258,149633.9661
1749393660000,119312.8,121372.3,118589.6,119750,20.481,2440904.5117
1749393600000,120000,122304.7,119312.8,119312.8,4.354,522542.9148
1749393540000,142042.9,142042.9,120000,120000,5.865,722624.9799
1749393480000,155612.6,157400.3,142042.9,142042.9,446.624,68294096.9053
1749393420000,155612.6,155612.6,155612.6,155612.6,0,0
1749393360000,155612.6,155612.6,155612.6,155612.6,0,0
1749393300000,155612.6,155612.6,155612.6,155612.6,0.005,778.063
1749393240000,155819.4,156828.7,155612.6,155612.6,0.008,1246.9441
1749393180000,155819.4,155819.4,155819.4,155819.4,0.007,1090.7358
1749393120000,155604.8,155819.4,155604.8,155819.4,0.001,155.8194
1749393060000,154952.5,155604.8,154952.5,155604.8,0.005,776.8636
1749393000000,153924.4,154952.5,151780,154952.5,101.026,15640350.233
1749392940000,153924.4,153924.4,153924.4,153924.4,0,0
1749392880000,154278.3,154278.3,152472.3,153924.4,0.011,1694.9014
1749392820000,154278.3,154278.3,154278.3,154278.3,0,0
1749392760000,152779.1,154278.3,152779.1,154278.3,0.004,616.5431
1749392700000,151780,152779.1,151780,152779.1,0.001,152.7791
1749392640000,151780,152779.1,151780,151780,0.005,759.8991
1749392580000,151780,151780,151780,151780,0,0
1749392520000,151880,151880,151780,151780,0.08,12142.4
1749392460000,151481.6,151880,151481.6,151880,0.101,15339.8298
1749392400000,151481.6,151481.6,151481.6,151481.6,0,0
1749392340000,151481.6,151829.8,151481.6,151481.6,0.004,606.2746
1749392280000,152786.6,152786.6,151481.6,151481.6,0.034,5168.6444
1749392220000,151481.6,152786.6,151481.6,152786.6,0.012,1824.8261
1749392160000,151481.6,151481.6,151481.6,151481.6,0,0
1749392100000,152786.6,152786.6,151481.6,151481.6,0.11,16715.6979
1749392040000,152440,152786.6,151481.6,152786.6,0.307,46607.9859
1749391980000,151369.3,152440,151369.3,152440,0.012,1827.3576
1749391920000,150436.2,151369.3,150436.2,151369.3,1.004,151973.2002
1749391860000,148116,150436.2,146663.8,150436.2,0.059,8772.6891
1749391800000,149717.6,150446.3,145211.7,148116,0.376,55830.8709
1749391740000,150056.7,150320.1,144054.4,149717.6,0.467,68611.3981
1749391680000,147790,150056.7,146202.2,150056.7,0.08,11887.0532
1749391620000,147790,147790,147790,147790,0,0
1749391560000,147790,147790,147790,147790,0,0
1749391500000,147790,147790,147790,147790,0,0
1749391440000,147790,147790,147790,147790,0,0
1749391380000,147790,147838.9,147790,147790,0.09,13301.6379
